pca_1,pca_2,cluster
-0.4853164772076033,1.647262939613611,0
-0.905706263041005,-0.049542736574976314,0
-1.5357553771830124,-0.4988534659369975,0
-1.6579896693862013,2.1868709505854964,4
-1.8086795808462064,-1.3280135105522848,0
2.151041159169984,-0.16761244869336356,2
-0.39972355159468614,-0.7256795021624727,1
-2.1830075149062527,-0.20658137240100516,0
-1.899054277460925,0.9418263345282347,0
0.5543458733703037,0.25972124837830923,1
-0.38750981529880696,-0.40851837707280875,1
0.39626690914181867,1.070244379640597,0
4.767085626318398,10.953197935307463,4
-1.6448651304204709,0.3366971783327129,0
-0.5311485219343741,-0.7287656564688995,1
-0.6500180802195716,-0.5718003241462174,0
0.7738071613666235,0.1656325607363373,1
1.3623708425636538,-0.10987553189011932,1
-0.3295233814049379,-1.2667683829301637,1
-1.6393330962771302,0.20868111756702828,0
0.021995876143792358,3.112653981827093,4
-0.14898246066317053,-1.3508225429242264,1
-1.888992445885539,0.5963259860728237,0
-0.39372101298300827,-0.9569317178036093,1
-0.4876374889926379,-2.130991855690624,1
3.9323500267302265,0.31647322434552344,2
2.224329955411983,-0.8591790255774555,2
2.2988514323168845,4.983204571664299,4
3.267496245924661,5.00236668387281,4
-1.2278403599504282,0.5100122354312342,0
-1.3695992130147474,3.331150026534042,4
4.938175264237411,2.1681686021994855,2
0.4248373419771163,2.544819874050368,4
-1.5979110078003154,-0.2152500984483199,0
-1.245765862461142,-0.5893349557791776,0
-1.1083001997503679,-0.4475588026002962,0
-1.7769140233379461,-0.1627989333658976,0
0.18882696651410635,-0.5085236938250375,1
-1.819562330904105,1.8229001537375467,0
-0.9847188705643029,-1.66642776487631,1
-2.6370064933532587,-0.8712476277395722,0
-1.9873244232305716,-1.0830123272162824,0
0.30502991871783164,-2.094183812956176,1
4.229993629683108,0.17098946285098063,2
0.05669368863961926,-2.0933980941795642,1
-1.4796036852563512,0.06960970372113952,0
-0.8871802497435959,1.1034478200934283,0
0.5706250569453079,-1.593617093475592,1
-1.686595373841265,5.615120099448382,4
-0.35056659758419784,-0.6556349758456054,1
5.004906160913489,5.189707215378955,2
1.2096930331294342,-1.4097618496984965,1
-1.5930694511002146,0.5165715958082016,0
3.2219517099585406,1.6777444880170624,2
-1.2589964235296116,2.9925362937303763,4
0.9277958152503025,-1.6018525648061148,1
1.255587866912621,-1.5081968671581716,1
0.8244470883792214,-1.3077165124053798,1
-1.8159540532528058,1.0258147349489677,0
-0.7138975472951051,-1.510417699044181,1
-1.72142531156531,0.9685502217988917,0
6.237999735913106,3.356393224986199,2
-0.3019446123229662,-0.1338369377951329,0
4.816621214059427,-0.6269902472178089,2
-1.5854483835423234,0.7038806586881051,0
-0.034740701506882625,5.81002190188474,4
9.504391117272748,0.8983108294578896,3
-2.199294181573043,-0.6684832434881851,0
1.1331350152800013,-0.26241768903320334,1
-0.2816114599149281,6.424541883612262,4
-1.7319241524972506,0.37986535436551866,0
-1.124925013543021,-0.7756559939061921,0
1.5087755210388907,-0.09606800878172582,1
-0.8611267373873761,-1.4229121514052856,1
0.2808472568562367,8.09869370820002,4
0.31137795855522094,-1.4530576449206156,1
-0.22054800679391717,-0.6804554112435173,1
4.949365990307987,-0.15504531082004655,2
0.47970353842743774,-0.6342766320235763,1
19.168002729231155,6.659170894124739,3
0.6346690501439217,-0.32694089400448,1
-0.9921226961846967,-0.8694787193435723,0
-1.5286038038204013,0.5551974350307048,0
-1.6008430838048422,3.0401178278587198,4
2.7167542516791006,2.471009655323003,2
5.661005334557356,-0.5582664072339203,2
-0.6855140193457592,0.2620958353063624,0
0.453690917417194,-1.039407577297593,1
-1.1282978963820802,0.0342564992971561,0
-0.06473964086849847,-0.8871916102251411,1
1.1282761300680386,-0.2707714794323168,1
2.7179873005115143,2.6364176733412217,2
3.4435610937513226,-0.8387846971007833,2
1.4111317378277073,-1.930824512265163,1
11.093941611280474,7.280958842785019,3
2.599476713827808,-2.006381488354172,2
0.8561840450820195,-0.12059140058862969,1
2.62281476556911,3.340262712565782,4
-1.738886364600698,0.2358474686269186,0
7.030622356711312,0.8696517145716927,2
-1.5249217862111952,-0.375374387500429,0
-1.774648949129658,1.196012462334195,0
-1.1886210641317811,1.0049449390947813,0
0.6153929409289254,-1.5411445445248666,1
-0.8779633642333584,-0.4718146756292492,0
-0.25246971588639633,-1.9907953554483597,1
-1.158486423136709,1.1786455894894243,0
0.2614881802102109,-1.2840061122067656,1
4.480921160364481,-0.08188305219019336,2
0.5234889542492973,-1.374842669274743,1
0.8000421807650792,-0.883876887887869,1
-1.8622967924626888,1.1888645844139076,0
8.65029149388138,2.4935236240004195,3
-0.9026916421094504,-0.7710122258188217,0
-2.04272534304642,1.6239410089913209,0
6.206030703906683,3.0123167791127528,2
-1.80232254798027,0.0747465597960853,0
0.11275368954384148,0.22966391913490955,1
-1.733052669427554,2.645082437453393,4
4.215838619650315,-0.8317926383071986,2
-0.9156937599536492,-1.3142645477516097,1
2.335657224310775,-1.420313323070276,2
-2.0060379766279763,-1.236825758735297,0
-0.14721982745620216,8.242424764289163,4
-1.3682517245683696,-0.7245328889534981,0
0.43954222375318974,-0.7438917361254218,1
1.011750400017767,-1.5477298020486074,1
-1.1913368227308623,0.880650335558172,0
0.7171048062028851,-1.5496706978433816,1
-0.5803372317015126,-0.44656890850786307,0
-0.8799469251772695,-0.354899004481154,0
-1.056230996566175,-0.8492534773150265,0
-1.375922520647033,-0.5448809323333619,0
-1.7140906965390492,-0.4009767949041465,0
1.3023920693489128,0.9536798397652757,1
0.05180227966257909,0.043778920365855095,1
3.063438579750614,0.31720094564798856,2
2.5529377040360064,-1.52229658356316,2
2.521264008013753,-1.014337802750454,2
-0.5902553402252934,0.010686589697521013,0
-1.1002614939369963,3.817826408251184,4
-0.2945155233548218,0.2983796173128731,0
-0.7108545454403109,0.252205416165099,0
0.19347705548156582,-2.004688640672955,1
1.3748582701366467,2.470478474675754,4
8.524286910662166,0.854769197559523,3
-1.9611038487453254,-1.3193960566300549,0
-1.1857093803061716,1.5076071937819797,0
0.18551768163916393,3.9704388563821307,4
1.6735764550165215,2.984111622034311,4
-0.8295065275350644,-1.1150183275255003,1
0.7523501745914222,4.86161644089701,4
0.28182223167309556,0.14356047742886294,1
-1.0948011083989737,0.6262636212377257,0
0.14715759017579283,-0.7050718572975339,1
-1.1327802405544434,-0.9745466943018726,0
-1.6780723910751891,-1.0125261611971565,0
0.8992065621140856,-1.199308502676058,1
-0.8018540037060693,-0.7481198721906704,0
-0.6385485767137166,2.8166823938441468,4
4.348353343779653,0.0726800059294689,2
10.337315797276014,2.370142107080795,3
1.5756933549867054,-0.23402500900681308,1
-1.8557452072419942,-0.8927890368148689,0
2.689641170802824,0.48091243108945225,2
4.348225073335188,2.3269493829955006,2
-1.4964671130972673,-0.7081778038177564,0
1.9502667563620448,-0.2770468362941838,2
1.9583277241815795,-0.2715310102879,2
-2.13786512332789,-1.0635140828863234,0
8.346829371929928,0.8233584028293263,3
0.17735366150219367,-1.198186700264172,1
2.0082997939117604,-1.2499738560312694,1
0.8962872293880109,-0.18051446473107138,1
-1.4454651275206758,-0.30734950753609475,0
2.2451349577251487,-0.4952193153703955,2
1.174047733729999,-0.11077534619885927,1
0.14097547788795278,2.495735758144328,4
-0.29401153309034866,0.6867236393823609,0
-0.9782577261462297,-0.6431129155831147,0
-0.48595275205325594,-0.7739987762734831,1
-0.7232033133515264,2.3698910228769403,4
0.9489182586238114,-1.464563084608408,1
5.445758701705878,-0.5187058448577634,2
-1.18695757518994,-0.4439191902988968,0
3.112452861455554,-0.6922792334233244,2
-1.5660094325157863,-1.4094665442192928,0
2.0491554436961232,-0.7947409190339673,2
-0.1286895847405594,-1.7787132219849289,1
1.7436773616719508,6.370714366826811,4
4.6331009011849105,1.1333873708354485,2
-0.452339050695308,1.9261838697572007,4
0.46396372473364317,-1.422814093046136,1
-0.8887093463772039,-1.3476265870855846,1
1.9932465434863644,-1.1273376309136747,1
-1.2746048538388597,1.2666500960900782,0
-1.2976816103432982,-1.772516354955504,1
-1.2740948870399296,-0.4312382538350589,0
1.363524254840623,0.5374904043990929,1
3.0339426032951997,0.3124112213279477,2
-1.6389419641678986,0.6950966514156564,0
0.5660681667594696,0.4371598347476353,1
3.8098003406474916,-0.6477270007951164,2
5.45438119873095,-0.3314697092833602,2
6.050597732631603,4.849414178764407,2
-0.12339966307906919,-0.6561224820461495,1
3.6908827601896803,1.386596433782178,2
2.9097011143914706,-1.1984085969344946,2
0.7411468323278072,-0.2917392665593329,1
-0.720616190616791,-0.3684077839755577,0
4.573863625033326,1.5957025758347088,2
5.367790771806921,-1.0560580171820595,2
-1.052211181476755,1.9296890506037896,4
2.131752336628287,-1.228389856577856,2
19.572419505763747,3.6508062393463967,3
2.0358595220872417,6.121901826003715,4
-2.065355729638778,-1.3196966850060365,0
-1.1628349436366936,-0.22295475975964005,0
-1.6604190669200705,-0.9798634038217875,0
0.9502376556860264,-0.41041458496867944,1
1.562007542206914,-0.4199089133600828,1
2.870422335924378,1.7811161805657492,2
0.20060944425806357,-1.1582083464766646,1
-0.22355303878699112,-0.6023657318224093,1
2.8104113944653504,-0.8731210446852834,2
-1.573335333761304,-0.22239262033821453,0
-1.2041215281358877,5.307532847372332,4
-1.6174070839447896,0.2558420604054248,0
-0.12831765769127215,0.9141065497074409,0
0.06996410641341731,-1.1752653519176495,1
-1.2535344974893494,1.42028724728233,0
3.207826976155714,-1.529473196537003,2
-0.21513778490415553,1.8305793713223053,4
-0.33990400171339663,0.21199104323674164,0
-1.7167333316439277,2.1570557285290364,4
0.5016393861781138,-1.6266065414815496,1
4.349173372741948,-1.3047281621929785,2
-1.041676960118271,1.1961871253136538,0
-0.8657974100662762,2.1579956179954136,4
0.8057675626377826,-0.574236338709226,1
0.562654410972359,-1.1045005918423982,1
-0.6394549040315622,1.312730040343828,0
3.029195758594709,0.11329741911059488,2
-0.592533830079396,1.9993826901623146,4
0.15616903737773077,-1.1506055601880898,1
-0.9574059746838662,5.240505672509245,4
2.414247612672442,-2.023380263809434,2
1.8412861569470333,-1.6462673304674098,1
1.319251416123099,-2.0223815026544525,1
-1.7887146382681796,0.5960115376737168,0
-0.32735675892494764,-1.2674137463442359,1
1.5191474995915764,-1.0039847423029078,1
2.30297086338249,0.35736871308203133,2
4.48927960834586,-1.3488707205886152,2
-1.9582264723369702,0.494645184747016,0
-1.5470196715015287,1.1733793186621602,0
-2.1482986681792493,0.5666169583428547,0
-1.7334888006750286,2.4490709599912597,4
-0.05023070863087354,-1.0252767273519214,1
0.05888680574618171,-1.8434673474372067,1
-0.03985706302624458,-1.6851741570273382,1
-1.373543585390932,2.493577897234014,4
1.0466792276620072,3.585305923643953,4
-1.2033602946034705,2.8181312712078292,4
-0.7237941582438602,0.06900569024172934,0
-1.9360453135642048,2.4572072296687297,4
0.5938864223766442,-1.9578284547882066,1
3.7892175355559554,2.2485162121224467,2
0.6447725357817532,0.4698971498425181,1
-1.7911959482101405,0.8631205491112557,0
2.6879162292213548,-1.149929520695965,2
-1.6446947513997894,0.41269481947014647,0
0.8747814272329744,-1.4891513419360698,1
2.5933944400558486,-0.8349912215198496,2
3.8263444767328627,-0.838815234637783,2
-2.066789956758956,3.0478843964319866,4
-0.15679151291467255,2.5814152250973446,4
-1.907225310090307,-1.398648175455782,0
4.248740342264282,-1.0865968731154865,2
-1.0904179741171798,-1.8111798003671291,1
1.442304346443355,0.1884895955285778,1
-1.3786476764312634,0.2737735962416139,0
2.6437476549771692,6.722078496648639,4
-1.3119184904862828,-0.32087238450379185,0
-1.804930614482473,-1.0354925303506048,0
3.6717362528912,-1.5867849807132812,2
-0.93687069835669,-1.5597688356974422,1
0.8931446346209767,-0.45608649134140417,1
1.333559744796201,-1.2593406751923921,1
3.1455984683392586,4.262462282744739,4
0.09881859010780872,-1.7824664768967073,1
-1.0313832291517495,1.0862234036491238,0
3.0284459448862715,0.0493191028843243,2
1.419110308492637,4.5886556343557245,4
-1.5172039573577139,-1.0984860303710893,0
-1.0692776028841644,-0.9342414019737894,0
4.343889034276269,-0.9572221073572205,2
2.3985539953414983,-1.1400795496620193,2
-0.8413109675721272,3.593553593332423,4
-1.6991133038364281,-0.33646143805721657,0
-1.7492722102045581,-0.19995333118906963,0
0.07124207444593775,-1.065053215978118,1
-1.84863628913068,0.3174493909090599,0
-0.18082135951521097,-0.7891105315964719,1
4.697774736248119,4.842629398689968,2
-1.6296109204975204,0.48731902941295213,0
1.4360627179928753,-1.3965211545985405,1
-1.1084782619752316,-0.5319443458505557,0
2.265989790826394,0.3160471109306689,2
-1.1052712728935237,3.9218627765555367,4
-0.23234963370894152,3.416278167327173,4
4.780696428621695,-0.49412167327060286,2
2.055336808548099,2.0276911802021016,2
-2.2385027980337258,-0.4031703525341322,0
4.732940104212985,-0.9777846524869432,2
1.1014226258106798,-0.9776242708759293,1
-1.3997183239381819,-0.8130543061355872,0
6.288218542459739,2.3383629433094915,2
0.6087741604247908,-1.9265960526368622,1
-1.3582736311483388,-0.8633723533131327,0
-1.8242126824788025,0.03981114423892624,0
0.15586250655788358,3.378832062333392,4
-1.7383140310968537,-0.31359731201824015,0
-1.3490916626089795,0.9531578340463382,0
-1.7920010816314604,-0.9991935368543929,0
4.5512506917585,-1.3757500988348201,2
-1.942599251501902,0.8137625382343388,0
-1.5386250090149687,-0.5066256580284617,0
-0.41745388904076247,5.057436535526806,4
0.7948218559784203,-2.0265211713985702,1
-0.5971142562234892,-1.0637746230985956,1
-1.291358766905444,-0.6128380568010906,0
1.1893154142497728,-0.46569534563956533,1
0.5777165290370643,0.11176857521584772,1
10.113637128088012,4.3314035551749495,3
-0.7327529203965606,-1.2461017058737436,1
-1.2525892178309457,1.0858685489805042,0
0.39622810747021026,0.14853945094587817,1
-1.0124845238874711,0.1310725927319066,0
-0.9531376619218656,2.439045390916274,4
0.5297965362444923,0.28648225746739947,1
0.8116335582736894,-1.033636918641316,1
0.6807223633805469,-1.0752545067061057,1
-0.16875120889794293,3.405678301393365,4
2.73189873928456,-0.9566934870398609,2
-1.3889759147014555,2.307659586654269,4
0.664660910524417,0.6244641070348366,1
-1.199519187135554,-1.3542675131700248,0
-1.7222057346746344,-0.09738714234281369,0
-1.3740076495470668,2.144693438808011,4
1.104391949484046,-0.7396244263022242,1
-1.5513157513973495,0.07814171151677653,0
2.1676030704695988,-1.255131849952439,2
-2.227482358401411,-1.440027651851164,0
-1.0232482613869263,2.4232691246272156,4
1.0560017566298157,-1.318547660515798,1
6.391113563792952,-1.1260179521961984,2
0.15578443391103658,2.2854181586548075,4
4.095127160192989,0.40447818224465654,2
0.21985232467966803,-1.1699245914527516,1
1.216431996330467,0.824627854684264,1
0.0067780443619191375,-0.5708949451537505,1
-1.8812363518413102,0.24094179638306837,0
-1.6316375343903233,1.327231187242139,0
6.998712350513627,0.8090664245820284,2
0.8356601800900079,1.4359107885166404,4
-0.018764058417746497,0.8897780412350911,0
-1.4946075897414113,0.7088745310409966,0
-1.8299500015661725,-0.10726735671911442,0
-1.0555503225557867,4.714752571104639,4
-1.0435998949847818,4.530135381472462,4
-0.6591047387375132,2.2852707391721925,4
0.653660870689127,4.171917831386671,4
-0.862375629131924,-0.9177494683006471,0
-1.1086058110936527,1.4794197887613207,0
-1.7252936632042541,-0.03932605255993489,0
-0.5936140946306215,4.56796146396933,4
0.12072523421063773,0.30463640984940393,1
2.231018494160831,0.31441669286124185,2
-1.8204013306874667,-0.30666601631141227,0
0.8480798458022992,1.4235534882535452,4
-1.7223579752160723,-1.318882257471659,0
-0.7475492261848506,5.835410330599872,4
-1.8612924724527562,0.8202010347529703,0
-0.1273303084593897,-1.1546432984378288,1
1.6648746892757682,-0.05162415542274761,2
1.6508856630661088,1.390781936194387,2
1.7222285364662901,-1.5828513259283608,1
-0.3969001460470486,-0.30321063779612956,0
-1.841397342832479,-0.34353948044089533,0
-0.6304999290953822,-1.8450602296913643,1
1.159849497714918,-0.8068857242653662,1
1.7651170013608852,0.5116635204456997,2
2.130402193477616,0.781672896552196,2
0.0763957109746749,4.993979180937938,4
0.8496486469603686,-0.09786394958527479,1
0.22182799122092067,-1.443040069934056,1
1.3386070921474975,-1.6791154944310442,1
0.22822348922064548,-1.2321844194951461,1
-1.072010003958993,-0.4676066780636125,0
3.3695757012545506,0.8386388834228333,2
1.525394858584701,-0.8862219416771563,1
2.8409423821424484,-1.6125186939282654,2
0.7001732501315717,-1.194429504728858,1
0.7049441525460449,-1.1229313423636664,1
-1.827088708239298,-0.3376118283506996,0
-1.5785607542820643,3.5442997665082387,4
1.6063799954464086,-1.0814117303432211,1
0.9060904599758709,-0.9659312969116096,1
4.9605481383765895,2.9405298076297464,2
-0.41474355883389225,-0.4351311369867971,1
-0.152669422942048,6.455890202162805,4
-1.6618470995318797,1.9261808593129672,0
2.121089349565267,-0.6399777461334374,2
-1.7509730498974438,-0.18745924184114174,0
-1.1960188809939558,-0.9110316632470301,0
-0.08033648837897063,0.9999632461175367,0
1.0505147517108768,0.7522412105524304,1
5.073237536559217,-0.8068270579101328,2
-1.7247747915405347,0.7323895867589756,0
-1.159625723460349,-0.19688836222662073,0
-0.2777276846428451,-1.4999278319686165,1
2.640361083107666,-1.2195772053917562,2
-0.5437150552841794,4.507789298807803,4
-2.114427461713055,0.8397859191088821,0
3.2604769888703284,-1.0597869879464517,2
5.008320809183207,-0.750064377789438,2
-1.7081035420228825,2.283968595831878,4
4.188363460693194,-1.1478790912500523,2
-0.4444079304434145,3.5986055514480135,4
1.6204521727122285,-0.8645518312493254,1
2.5369734536175224,1.0214946397960225,2
-0.32430412900838695,4.419259901804416,4
7.176243169362216,-0.821234213897086,2
-0.3110366318117496,-0.016920661135555473,0
1.0314978518621578,0.4203986123338009,1
-0.035383638954779396,6.246482085208772,4
-1.658301028835943,0.6745580399324642,0
-2.021333083018253,2.028569903446678,0
0.0788785269738319,-1.4825932836496305,1
0.4774766866367949,-0.5600741207546361,1
0.8728234642185771,-1.081958492965732,1
24.111237021469996,8.59302500159948,3
1.220705139627628,-0.42012445947538674,1
1.5447201303782627,-1.3066230388787992,1
0.026398904006820087,-1.5414065177591116,1
-0.23266873039489278,-2.06100558528211,1
0.280966688146795,-1.13801412979752,1
16.946384640177868,2.658326519107878,3
-1.6357690877294135,0.5607242208049877,0
2.5996007230947376,1.202570344406644,2
0.22122163015853163,-1.842381571194574,1
11.025939230256158,1.0561840374156326,3
-0.4257505048989175,4.757883403601222,4
1.2246954653382214,1.097042235236462,1
3.624646591046767,-0.6211296429841581,2
1.516848750101168,-1.333971681546488,1
-1.856169935982107,1.1797110062645417,0
-1.7116008869605366,1.1717394497975984,0
1.6493900793604082,-1.3801088042525018,1
0.08108337048414647,0.44918452721190516,0
0.5685632413217477,7.921489794787341,4
2.091917946511039,-0.09708932952475267,2
-2.056973238502541,0.6053486911104665,0
0.9664085794394882,-1.2373985238570888,1
3.934376591933348,0.08250980110611297,2
-1.9202663868246623,0.14196973145873013,0
-1.080922111019885,6.760980063972983,4
-0.4843312110776091,2.945823851983511,4
0.7765781658782277,-1.3921401407803866,1
0.4097447953839696,-0.9009218457073103,1
0.521787412336805,-1.672705090524423,1
2.1221909337082985,-0.6283762754890159,2
-0.7851052335239069,-0.7869282081770292,0
0.1973741220686883,0.4604520710332494,0
3.594431332091841,-0.04417240495332127,2
-0.06287348897226055,0.45458493622795054,0
5.025887263207856,0.10863542206599315,2
1.2946356539243629,4.567544380122854,4
-0.5785600415544162,-1.240560609028154,1
2.8742729751908924,3.954301057287417,4
1.3922447435312293,-0.6859352243363352,1
-0.49341214610675244,-1.6439915877752336,1
-2.5090749421979988,10.25158151390974,4
-0.9329063399166809,-0.7584197113167281,0
4.6490889222681595,0.24416679436545446,2
3.76530436361949,0.06665430827291818,2
4.293905703742551,-0.08410613671172527,2
1.0968968533696146,-1.4403121632744942,1
3.3936877951794315,-0.8047659795571449,2
-0.7719846168772561,-0.4227690059154712,0
29.43083133231824,8.562946125441034,3
4.018038596972377,2.877408398197291,2
0.14738286023051295,5.754271738139643,4
0.9215609351244471,0.9824979217108629,1
-0.32678119170401176,4.955202954074569,4
1.2440557615941803,-1.4561285292721076,1
-1.5087112050782776,1.0303982965129297,0
-0.9689239216174946,7.1310501095129375,4
-1.4724545362965775,2.9776422474231796,4
-1.318189645571633,-0.32722382752483,0
10.722764653972462,-0.8985607231146265,3
-1.8083031915788117,0.09040830848820834,0
-1.1640425472254634,-0.3184133232435447,0
8.464562789373685,-0.3268970641766988,3
-1.9148046909599483,0.17992771979991445,0
5.114281702811364,1.111848266378062,2
0.7508426103125736,-1.1689324920280573,1
2.4466193590993295,1.6971980109626814,2
-0.189762133544488,-0.7902248045838214,1
-0.006190307742266383,2.831566928302499,4
-0.10463393313689925,-0.20893329261191793,1
-1.4346499673961406,1.8521311538355867,0
-1.3864905610941465,0.8536232462519622,0
-1.2988556484123681,-0.48828624653929237,0
8.303624950555244,1.213643041464009,3
-0.7921941467270202,-0.7737126469375325,0
-1.0370717850069484,2.290809975047133,4
0.61119240485578,2.5360430208730436,4
0.30606287950924216,0.030726759629863612,1
-0.922496252849084,-0.24822668137939782,0
-1.5877667993229747,1.482559355551225,0
3.9487721370286044,-1.1090820109315462,2
-0.7745902123161301,2.429171498499072,4
-1.4509500565131335,1.7755140139909422,0
8.557593185942032,0.8058749306615178,3
7.601833001965166,4.793712765608285,3
-1.9431479660271205,-1.1769713590145263,0
17.21646356354149,2.1951038768749758,3
-0.9114003490337442,-1.2678183240071068,1
2.237676088366308,2.740573215355734,4
1.6946707662004534,-0.8803977745385583,1
9.370059078647515,2.3833737919252886,3
0.3128906392940122,-0.37042035627225434,1
-1.6245853133267867,1.848209352743712,0
-0.9206864113506917,-0.10381452955523816,0
-0.937857747661057,-1.4906448176999718,1
-1.6034116348921643,0.9549711108692398,0
2.626495807064325,0.6011964236056353,2
1.6186556636198566,-0.6549273190310598,1
-1.5555273236525349,-0.6330607682577605,0
-0.009695962738333064,2.0456898990040453,4
-1.9582955961496709,0.7049679395728025,0
-1.000611063065754,5.837238481697574,4
0.04972229395376667,-0.7532369438287844,1
0.4775145460714022,-0.23834545573413538,1
0.28332130231212943,-1.3766366977774371,1
0.13260631396555345,3.6034785379664,4
0.5497963024341745,-1.5577684502464195,1
0.24038835040856074,1.7908744847604205,4
2.5299841270055485,-1.2199065029027885,2
4.804095985036315,10.10949922568994,4
-0.7454286782569136,0.8199950485899845,0
2.2564341172462177,-1.8866398677244922,1
2.127112602476378,1.302733315127786,2
-1.3360887730172573,0.5886462510188877,0
-1.3511337261778242,8.152638354844711,4
7.19077622770072,-1.1512217936921916,2
0.5374024846583328,-0.39455425506218567,1
-1.4819883857659832,-1.5453504429878533,0
5.756183193189145,0.10780791254819035,2
9.842585490797584,-0.4163110568508082,3
-1.9807451865500334,-0.8900509045995748,0
6.857008878105803,3.617012578418409,2
0.2642400522559131,-1.69724546924698,1
7.76850898440887,0.6199223775507007,2
0.12770259131747946,-0.6600361678039749,1
0.7748668286547025,-1.6195719125426882,1
0.4921942665659461,-0.3485764617720687,1
4.8394017295768395,1.0420897558382214,2
6.327245326386116,-1.1574818520876484,2
1.498466638901176,-1.637175582888053,1
-1.583477947908288,0.4135218156061367,0
-0.790011448573823,-0.05483593685715848,0
0.7448883846739575,1.523603569486346,4
3.4714967667869883,7.070699522190309,4
-0.22931882725955738,-1.1253835694979384,1
-1.8522319568284804,0.0713493728307858,0
-1.0612404846469152,3.334556390548541,4
-1.6937488001680703,-0.3536353399575432,0
2.4903583569386054,-1.629955785448716,2
2.330978677178767,-1.162047212413042,2
-1.7450752532807414,2.3579056249979042,4
3.7834107471353473,-1.1099555932522356,2
7.025125948671849,3.233500392113376,2
6.414972752538263,1.283717446745469,2
14.171679368342499,-0.026631824031126614,3
-0.7388890756626263,3.3875796944829473,4
3.083422207457019,0.73250655769296,2
-0.3366083806299065,1.9809569116245807,4
-1.58050923306131,1.234901878792253,0
-0.45141501446839943,0.07346447067554394,0
1.7273211388399956,0.1488971849511333,2
11.092111831807495,1.9048377328674826,3
0.012590042770546594,-0.9046073632098194,1
-1.9733520805248363,-0.589719381408095,0
6.740204870468556,0.0870794617703235,2
3.0110712288193193,-1.3504588461454106,2
-1.7726858102707284,-1.2825147132781622,0
6.085022363013001,7.3309978899875485,4
-1.5301322508584714,-1.4674525845550053,0
0.8621928468300096,0.39290379510861834,1
2.999132413830403,-0.767416958363405,2
2.380379549077311,0.8604923126811806,2
-1.552274557409908,0.10524990760909764,0
2.2163016287460646,-0.22434276073075773,2
0.691159649231075,-0.8126574458933484,1
0.6607278646306487,-0.34557951520492614,1
-2.270279852871863,-1.3689644119314766,0
4.367217418968261,-1.6389757644505776,2
5.675333732136487,4.71140907072947,2
-0.6336707193611524,0.45351603105089683,0
-1.8461204239954512,1.7815079389056656,0
2.0768015955588357,-0.7084000503175607,2
-0.4078681585632751,-0.8342884759650151,1
-1.4708314040311823,2.4458098211907915,4
1.6841796811247471,-1.396936440240268,1
-1.1274357324622448,1.6098149872813206,0
6.766983490617125,-0.6443705648093676,2
-0.702709947708138,-0.6510854111641272,0
-0.41366633886046916,6.053097062524314,4
-1.5964175545372954,-1.4246599937602076,0
-1.4248615392197408,5.737162926268717,4
0.9090788095932956,0.1621011527882703,1
